result 
1.4902e+06 1.55913e+06 1.64257e+06 1.46337e+06 1.32354e+06 1.57048e+06 1.36187e+06 1.42667e+06 1.52744e+06 1.52612e+06 1.51423e+06 1.44246e+06 1.44062e+06 1.60811e+06 1.36292e+06 1.49468e+06 1.37531e+06 1.56606e+06 1.56553e+06 1.47386e+06 1.72757e+06 1.61182e+06 1.397e+06 1.46726e+06 1.50306e+06 1.56119e+06 1.45327e+06 1.47826e+06 1.73166e+06 1.32954e+06 1.525e+06 1.54933e+06 1.53884e+06 1.54056e+06 1.434e+06 1.66689e+06 1.38633e+06 1.61997e+06 1.51922e+06 1.4772e+06 1.67256e+06 1.38298e+06 1.35809e+06 1.28378e+06 1.48088e+06 1.44497e+06 1.59566e+06 1.38024e+06 1.36745e+06 1.4026e+06 1.46684e+06 1.5146e+06 1.56207e+06 1.53171e+06 1.44012e+06 1.57e+06 1.52188e+06 1.4486e+06 1.44563e+06 1.65094e+06 1.4832e+06 1.42933e+06 1.59501e+06 1.61616e+06 1.52538e+06 1.53494e+06 1.41279e+06 1.39075e+06 1.71285e+06 1.59621e+06 1.45038e+06 1.53435e+06 1.43522e+06 1.57071e+06 1.7938e+06 1.42867e+06 1.45854e+06 1.66102e+06 1.74839e+06 1.47561e+06 1.52759e+06 1.45225e+06 1.43235e+06 1.5437e+06 1.66591e+06 1.5591e+06 1.43551e+06 1.50406e+06 1.49935e+06 1.629e+06 1.582e+06 1.61861e+06 1.74885e+06 1.57091e+06 1.4769e+06 1.52652e+06 1.45421e+06 1.33358e+06 1.48212e+06 1.51648e+06 
1.64718e+06 1.60955e+06 1.76893e+06 1.5564e+06 1.45601e+06 1.79858e+06 1.5301e+06 1.56715e+06 1.69865e+06 1.69664e+06 1.65531e+06 1.58381e+06 1.66092e+06 1.7546e+06 1.52428e+06 1.7474e+06 1.58595e+06 1.75411e+06 1.7309e+06 1.66425e+06 1.73757e+06 1.79294e+06 1.5729e+06 1.54234e+06 1.59492e+06 1.70378e+06 1.73145e+06 1.56307e+06 1.70779e+06 1.57167e+06 1.66297e+06 1.60507e+06 1.66124e+06 1.79506e+06 1.54534e+06 1.75609e+06 1.47678e+06 1.84137e+06 1.64543e+06 1.69748e+06 1.74469e+06 1.46577e+06 1.58621e+06 1.34301e+06 1.64451e+06 1.55646e+06 1.70439e+06 1.58473e+06 1.53358e+06 1.63426e+06 1.60624e+06 1.62346e+06 1.72117e+06 1.64423e+06 1.5498e+06 1.71554e+06 1.63873e+06 1.49149e+06 1.55435e+06 1.72308e+06 1.57202e+06 1.5654e+06 1.68458e+06 1.71931e+06 1.64439e+06 1.69109e+06 1.61034e+06 1.48e+06 1.96731e+06 1.67255e+06 1.60752e+06 1.69613e+06 1.5671e+06 1.60266e+06 1.84254e+06 1.50699e+06 1.572e+06 1.73031e+06 1.83168e+06 1.62826e+06 1.56108e+06 1.68759e+06 1.67199e+06 1.72895e+06 1.7301e+06 1.65433e+06 1.64599e+06 1.57477e+06 1.71963e+06 1.76854e+06 1.73542e+06 1.85865e+06 1.72279e+06 1.67138e+06 1.61553e+06 1.66398e+06 1.60715e+06 1.37848e+06 1.64972e+06 1.60829e+06 
1.89121e+06 1.86929e+06 2.04795e+06 1.61556e+06 1.74331e+06 1.84209e+06 1.60255e+06 1.75362e+06 1.81541e+06 1.78598e+06 1.82653e+06 1.64697e+06 1.81931e+06 1.90024e+06 1.75586e+06 2.01371e+06 1.70205e+06 1.99525e+06 1.999e+06 1.77823e+06 1.98408e+06 1.90708e+06 1.73353e+06 1.77499e+06 1.85047e+06 1.96653e+06 1.9236e+06 1.66879e+06 1.89321e+06 1.7435e+06 1.90164e+06 1.69134e+06 1.90683e+06 1.95785e+06 1.74688e+06 2.06966e+06 1.65664e+06 1.84666e+06 1.90275e+06 1.91084e+06 1.87249e+06 1.69239e+06 1.74738e+06 1.56973e+06 1.57091e+06 1.67304e+06 1.89791e+06 1.73038e+06 1.78384e+06 1.82254e+06 1.7979e+06 1.71152e+06 1.94432e+06 1.92997e+06 1.74218e+06 1.77298e+06 1.76288e+06 1.73916e+06 1.74789e+06 1.94683e+06 1.71671e+06 1.78519e+06 1.7998e+06 2.00578e+06 1.86767e+06 1.72285e+06 1.7313e+06 1.45367e+06 2.11249e+06 1.79666e+06 1.80799e+06 1.86502e+06 1.65256e+06 1.67465e+06 2.10594e+06 1.68632e+06 1.74142e+06 1.87966e+06 1.93883e+06 1.83373e+06 1.74192e+06 1.7777e+06 1.75882e+06 1.88954e+06 1.94469e+06 1.71647e+06 1.80862e+06 1.66598e+06 1.85962e+06 1.99057e+06 1.86045e+06 2.02569e+06 2.05352e+06 1.83312e+06 1.77858e+06 1.92471e+06 1.78032e+06 1.62869e+06 1.71808e+06 1.83028e+06 
1.82786e+06 1.74709e+06 1.92089e+06 1.60496e+06 1.67691e+06 1.75226e+06 1.55315e+06 1.71545e+06 1.82409e+06 1.7796e+06 1.78464e+06 1.66508e+06 1.72822e+06 1.83186e+06 1.60788e+06 1.89901e+06 1.59535e+06 1.84484e+06 1.7628e+06 1.69953e+06 1.87094e+06 1.80273e+06 1.68241e+06 1.65733e+06 1.80437e+06 1.78856e+06 1.68576e+06 1.68109e+06 1.76635e+06 1.62144e+06 1.72981e+06 1.75464e+06 1.70977e+06 1.78532e+06 1.70233e+06 1.93363e+06 1.66151e+06 1.75018e+06 1.82075e+06 1.83e+06 1.86496e+06 1.5977e+06 1.70517e+06 1.54843e+06 1.78198e+06 1.61733e+06 1.73897e+06 1.53539e+06 1.68971e+06 1.63487e+06 1.73923e+06 1.68782e+06 1.81201e+06 1.77584e+06 1.68424e+06 1.80832e+06 1.65914e+06 1.61307e+06 1.66697e+06 1.79526e+06 1.60417e+06 1.76933e+06 1.74146e+06 1.86153e+06 1.63753e+06 1.7849e+06 1.66254e+06 1.62234e+06 1.97467e+06 1.93605e+06 1.74482e+06 1.73932e+06 1.71409e+06 1.6507e+06 1.93175e+06 1.6569e+06 1.64663e+06 1.84701e+06 1.979e+06 1.84626e+06 1.61817e+06 1.81776e+06 1.69512e+06 1.73425e+06 1.73334e+06 1.82124e+06 1.7028e+06 1.62906e+06 1.74296e+06 1.93765e+06 1.79224e+06 1.99951e+06 1.84152e+06 1.80221e+06 1.71987e+06 1.79856e+06 1.68009e+06 1.55657e+06 1.81746e+06 1.66464e+06 
1.77632e+06 1.85493e+06 1.89923e+06 1.61322e+06 1.61117e+06 1.70331e+06 1.48979e+06 1.68253e+06 1.75912e+06 1.68198e+06 1.76426e+06 1.59611e+06 1.70972e+06 1.78362e+06 1.57119e+06 1.79441e+06 1.62398e+06 1.86029e+06 1.79617e+06 1.715e+06 1.85939e+06 1.7504e+06 1.70667e+06 1.52477e+06 1.77931e+06 1.83432e+06 1.78891e+06 1.61363e+06 1.77038e+06 1.62307e+06 1.71815e+06 1.65527e+06 1.77025e+06 1.82217e+06 1.64519e+06 1.93443e+06 1.65387e+06 1.8034e+06 1.78564e+06 1.74788e+06 1.85995e+06 1.60687e+06 1.69745e+06 1.58769e+06 1.64922e+06 1.69218e+06 1.81716e+06 1.62167e+06 1.72188e+06 1.75992e+06 1.64514e+06 1.76349e+06 1.77924e+06 1.68245e+06 1.59183e+06 1.66301e+06 1.62743e+06 1.61116e+06 1.66925e+06 1.81744e+06 1.69581e+06 1.67865e+06 1.75372e+06 1.87039e+06 1.73753e+06 1.64732e+06 1.57968e+06 1.56709e+06 1.83575e+06 1.71799e+06 1.66899e+06 1.77916e+06 1.73202e+06 1.63892e+06 1.95697e+06 1.57877e+06 1.62472e+06 1.7244e+06 1.89125e+06 1.70889e+06 1.57741e+06 1.80887e+06 1.68269e+06 1.78531e+06 1.81122e+06 1.74398e+06 1.72223e+06 1.57475e+06 1.78722e+06 1.88955e+06 1.72075e+06 1.87613e+06 1.9216e+06 1.75972e+06 1.66036e+06 1.79459e+06 1.63545e+06 1.5863e+06 1.65921e+06 1.75627e+06 
1.76269e+06 1.70286e+06 1.79056e+06 1.44047e+06 1.49458e+06 1.76102e+06 1.50627e+06 1.70214e+06 1.71466e+06 1.68499e+06 1.64254e+06 1.54523e+06 1.64138e+06 1.6579e+06 1.49154e+06 1.68591e+06 1.56443e+06 1.75367e+06 1.73655e+06 1.56802e+06 1.7413e+06 1.67197e+06 1.5747e+06 1.57356e+06 1.70652e+06 1.76137e+06 1.63369e+06 1.50864e+06 1.70039e+06 1.61648e+06 1.68581e+06 1.74242e+06 1.70876e+06 1.82385e+06 1.45417e+06 1.93648e+06 1.57598e+06 1.7538e+06 1.67253e+06 1.71845e+06 1.82844e+06 1.48641e+06 1.49218e+06 1.4152e+06 1.68256e+06 1.57525e+06 1.80001e+06 1.49113e+06 1.54564e+06 1.58763e+06 1.64719e+06 1.63018e+06 1.80821e+06 1.63385e+06 1.59801e+06 1.62616e+06 1.68186e+06 1.59903e+06 1.64549e+06 1.76921e+06 1.63879e+06 1.57104e+06 1.70191e+06 1.77268e+06 1.707e+06 1.69271e+06 1.5857e+06 1.57945e+06 1.88143e+06 1.7217e+06 1.65789e+06 1.69313e+06 1.65217e+06 1.63377e+06 1.90945e+06 1.52316e+06 1.54665e+06 1.72883e+06 1.85624e+06 1.69093e+06 1.55519e+06 1.62619e+06 1.56534e+06 1.73716e+06 1.79854e+06 1.73294e+06 1.65109e+06 1.54329e+06 1.66251e+06 1.85968e+06 1.7173e+06 1.85503e+06 1.85642e+06 1.65885e+06 1.50375e+06 1.78781e+06 1.55156e+06 1.50255e+06 1.61569e+06 1.64564e+06 
1.55754e+06 1.62044e+06 1.6385e+06 1.56237e+06 1.34751e+06 1.53165e+06 1.3824e+06 1.40203e+06 1.59572e+06 1.45524e+06 1.536e+06 1.42226e+06 1.50098e+06 1.60302e+06 1.479e+06 1.77024e+06 1.47697e+06 1.54777e+06 1.59038e+06 1.56315e+06 1.64246e+06 1.53576e+06 1.53603e+06 1.50653e+06 1.57232e+06 1.62204e+06 1.50744e+06 1.39959e+06 1.51491e+06 1.42279e+06 1.60609e+06 1.49942e+06 1.54102e+06 1.56148e+06 1.44093e+06 1.55102e+06 1.45897e+06 1.58468e+06 1.64066e+06 1.54153e+06 1.61708e+06 1.36162e+06 1.52805e+06 1.32068e+06 1.47118e+06 1.3348e+06 1.63308e+06 1.33918e+06 1.48406e+06 1.60345e+06 1.43297e+06 1.52166e+06 1.61128e+06 1.54157e+06 1.40302e+06 1.50896e+06 1.3735e+06 1.45645e+06 1.4492e+06 1.69225e+06 1.44846e+06 1.49995e+06 1.58031e+06 1.60841e+06 1.48663e+06 1.49838e+06 1.45923e+06 1.37616e+06 1.74218e+06 1.46991e+06 1.46084e+06 1.567e+06 1.42536e+06 1.40108e+06 1.7337e+06 1.46439e+06 1.46645e+06 1.58974e+06 1.67754e+06 1.59525e+06 1.49578e+06 1.5141e+06 1.48658e+06 1.4977e+06 1.53169e+06 1.52643e+06 1.48827e+06 1.4059e+06 1.63169e+06 1.62094e+06 1.52718e+06 1.62839e+06 1.80844e+06 1.5932e+06 1.56825e+06 1.58358e+06 1.42961e+06 1.40911e+06 1.48302e+06 1.67214e+06 
1.76023e+06 1.69326e+06 1.83793e+06 1.55622e+06 1.53399e+06 1.68391e+06 1.28554e+06 1.67418e+06 1.59861e+06 1.71822e+06 1.71311e+06 1.51985e+06 1.64065e+06 1.78343e+06 1.54602e+06 1.81173e+06 1.54042e+06 1.73319e+06 1.7549e+06 1.61912e+06 1.70368e+06 1.56589e+06 1.58097e+06 1.61673e+06 1.69143e+06 1.77959e+06 1.58707e+06 1.58075e+06 1.72915e+06 1.53228e+06 1.74341e+06 1.76719e+06 1.69784e+06 1.7686e+06 1.563e+06 1.82579e+06 1.59632e+06 1.64688e+06 1.73137e+06 1.76235e+06 1.67826e+06 1.5064e+06 1.63782e+06 1.35827e+06 1.59056e+06 1.53431e+06 1.71993e+06 1.4936e+06 1.58571e+06 1.67001e+06 1.65855e+06 1.59947e+06 1.67487e+06 1.77184e+06 1.54691e+06 1.60156e+06 1.50607e+06 1.54771e+06 1.59821e+06 1.72547e+06 1.52989e+06 1.4839e+06 1.55436e+06 1.78661e+06 1.57126e+06 1.68332e+06 1.55034e+06 1.43594e+06 1.91116e+06 1.77161e+06 1.64761e+06 1.58626e+06 1.58218e+06 1.61753e+06 1.84674e+06 1.62718e+06 1.53167e+06 1.76202e+06 1.77228e+06 1.77876e+06 1.52273e+06 1.78926e+06 1.62087e+06 1.71774e+06 1.65996e+06 1.64984e+06 1.60718e+06 1.57472e+06 1.62249e+06 1.80927e+06 1.67065e+06 1.85223e+06 1.88662e+06 1.67561e+06 1.60532e+06 1.7353e+06 1.56872e+06 1.45288e+06 1.67529e+06 1.74107e+06 
1.57874e+06 1.41337e+06 1.66055e+06 1.22333e+06 1.35831e+06 1.40516e+06 1.29007e+06 1.35481e+06 1.45398e+06 1.38385e+06 1.46169e+06 1.49068e+06 1.46241e+06 1.58192e+06 1.32548e+06 1.55236e+06 1.25802e+06 1.56871e+06 1.49313e+06 1.39776e+06 1.50009e+06 1.44183e+06 1.45119e+06 1.38682e+06 1.58195e+06 1.60466e+06 1.39878e+06 1.40047e+06 1.57162e+06 1.36379e+06 1.51224e+06 1.37472e+06 1.50252e+06 1.47269e+06 1.43709e+06 1.60965e+06 1.28113e+06 1.45402e+06 1.43437e+06 1.43843e+06 1.58239e+06 1.3596e+06 1.44759e+06 1.39079e+06 1.45946e+06 1.3142e+06 1.40533e+06 1.36264e+06 1.36039e+06 1.47906e+06 1.28824e+06 1.48479e+06 1.55829e+06 1.48848e+06 1.43524e+06 1.44717e+06 1.17271e+06 1.29322e+06 1.30662e+06 1.50552e+06 1.33291e+06 1.40176e+06 1.51882e+06 1.54083e+06 1.41017e+06 1.51949e+06 1.38615e+06 1.38311e+06 1.60529e+06 1.61719e+06 1.45e+06 1.53614e+06 1.47196e+06 1.35146e+06 1.62851e+06 1.4187e+06 1.39886e+06 1.45706e+06 1.6208e+06 1.46626e+06 1.32668e+06 1.51569e+06 1.36894e+06 1.49901e+06 1.40058e+06 1.50088e+06 1.46401e+06 1.35647e+06 1.48397e+06 1.62392e+06 1.56358e+06 1.60086e+06 1.4777e+06 1.50935e+06 1.37733e+06 1.47278e+06 1.35189e+06 1.36743e+06 1.44714e+06 1.45389e+06 
1.6981e+06 1.71786e+06 1.78123e+06 1.48321e+06 1.6646e+06 1.70687e+06 1.45842e+06 1.67505e+06 1.74122e+06 1.58037e+06 1.72562e+06 1.48938e+06 1.74214e+06 1.73096e+06 1.57308e+06 1.79543e+06 1.53237e+06 1.78178e+06 1.82306e+06 1.646e+06 1.74122e+06 1.68289e+06 1.64648e+06 1.59133e+06 1.66817e+06 1.76849e+06 1.7131e+06 1.49983e+06 1.59364e+06 1.643e+06 1.67985e+06 1.58662e+06 1.75943e+06 1.80454e+06 1.59558e+06 1.83936e+06 1.4698e+06 1.64472e+06 1.68206e+06 1.75943e+06 1.66012e+06 1.49677e+06 1.59364e+06 1.4583e+06 1.6395e+06 1.51759e+06 1.67969e+06 1.51603e+06 1.60658e+06 1.64293e+06 1.57494e+06 1.58938e+06 1.84582e+06 1.6506e+06 1.56722e+06 1.69914e+06 1.53398e+06 1.51654e+06 1.52316e+06 1.67798e+06 1.47696e+06 1.77544e+06 1.71073e+06 1.78142e+06 1.66843e+06 1.6866e+06 1.64145e+06 1.46992e+06 1.85954e+06 1.68489e+06 1.4721e+06 1.69838e+06 1.70467e+06 1.4806e+06 1.82403e+06 1.54772e+06 1.5345e+06 1.75985e+06 1.87141e+06 1.72522e+06 1.59545e+06 1.65233e+06 1.63932e+06 1.65782e+06 1.64441e+06 1.6954e+06 1.62599e+06 1.503e+06 1.64654e+06 1.83664e+06 1.74584e+06 1.84962e+06 1.76015e+06 1.75809e+06 1.58409e+06 1.64625e+06 1.61536e+06 1.43089e+06 1.54559e+06 1.7012e+06 
